
Graph 801_sub
4 3
1 1 1 4 
1 4
1 3
1 2

Graph 802_sub
4 3
2 5 5 1 
1 3
1 2
2 4

Graph 803_sub
4 3
1 4 1 5 
1 4
1 3
1 2

Graph 804_sub
4 3
1 5 1 1 
1 4
1 3
1 2

Graph 805_sub
4 3
4 1 1 4 
1 2
2 4
2 3

Graph 806_sub
4 3
4 1 1 1 
1 2
2 4
2 3

Graph 807_sub
4 3
2 1 1 4 
1 3
1 2
2 4

Graph 808_sub
4 3
1 4 1 1 
1 4
1 3
1 2

Graph 809_sub
4 3
1 1 1 4 
1 4
1 3
1 2

Graph 810_sub
4 3
4 1 2 4 
1 2
2 4
2 3

Graph 811_sub
4 3
4 1 4 1 
1 2
2 4
2 3

Graph 812_sub
4 3
1 5 4 5 
1 4
1 3
1 2

Graph 813_sub
4 3
2 1 1 2 
1 2
2 4
2 3

Graph 814_sub
4 3
4 5 6 5 
1 2
2 4
2 3

Graph 815_sub
4 3
1 1 5 1 
1 4
1 3
1 2

Graph 816_sub
4 3
1 1 1 1 
1 4
1 3
1 2

Graph 817_sub
4 3
5 1 1 5 
1 3
1 2
2 4

Graph 818_sub
4 3
5 1 5 1 
1 4
1 3
1 2

Graph 819_sub
4 3
2 1 5 1 
1 2
2 4
2 3

Graph 820_sub
4 3
2 1 5 1 
1 2
2 4
2 3

Graph 821_sub
4 3
1 8 1 5 
1 4
1 3
1 2

Graph 822_sub
4 3
1 1 6 1 
1 4
1 3
1 2

Graph 823_sub
4 3
1 5 4 4 
1 4
1 3
1 2

Graph 824_sub
4 3
1 1 4 1 
1 4
1 3
1 2

Graph 825_sub
4 3
2 1 2 1 
1 2
2 4
2 3

Graph 826_sub
4 3
1 4 1 4 
1 4
1 3
1 2

Graph 827_sub
4 3
5 1 1 1 
1 3
1 2
2 4

Graph 828_sub
4 3
4 1 1 1 
1 2
2 4
2 3

Graph 829_sub
4 3
1 1 4 4 
1 4
1 3
1 2

Graph 830_sub
4 3
1 1 1 1 
1 4
1 3
1 2

Graph 831_sub
4 3
1 4 5 1 
1 4
1 3
1 2

Graph 832_sub
4 3
4 1 1 4 
1 2
2 4
2 3

Graph 833_sub
4 3
1 4 1 1 
1 4
1 3
1 2

Graph 834_sub
4 3
4 1 5 4 
1 2
2 4
2 3

Graph 835_sub
4 3
1 4 4 5 
1 4
1 3
1 2

Graph 836_sub
4 3
4 1 4 4 
1 2
2 4
2 3

Graph 837_sub
4 3
4 1 1 1 
1 2
2 4
2 3

Graph 838_sub
4 3
2 4 1 1 
1 3
1 2
3 4

Graph 839_sub
4 3
4 1 1 1 
1 2
2 4
2 3

Graph 840_sub
4 3
4 2 1 1 
1 2
2 3
3 4

Graph 841_sub
4 3
1 1 4 1 
1 4
1 3
1 2

Graph 842_sub
4 3
1 4 1 1 
1 4
1 3
1 2

Graph 843_sub
4 3
1 4 1 1 
1 4
1 3
1 2

Graph 844_sub
4 3
4 1 1 1 
1 2
2 4
2 3

Graph 845_sub
4 3
4 1 4 1 
1 2
2 4
2 3

Graph 846_sub
4 3
4 1 1 4 
1 2
2 4
2 3

Graph 847_sub
4 3
2 1 5 5 
1 2
2 4
2 3

Graph 848_sub
4 3
2 1 5 1 
1 2
2 4
2 3

Graph 849_sub
4 3
4 1 1 4 
1 2
2 4
2 3

Graph 850_sub
4 3
1 1 4 5 
1 4
1 3
1 2

Graph 851_sub
4 3
1 1 4 1 
1 4
1 3
1 2

Graph 852_sub
4 3
1 1 4 1 
1 4
1 3
1 2

Graph 853_sub
4 3
4 1 1 1 
1 2
2 4
2 3

Graph 854_sub
4 3
1 4 1 1 
1 4
1 3
1 2

Graph 855_sub
4 3
4 1 4 1 
1 2
2 4
2 3

Graph 856_sub
4 3
4 1 1 2 
1 2
2 4
2 3

Graph 857_sub
4 3
4 1 1 1 
1 2
2 4
2 3

Graph 858_sub
4 3
4 1 2 4 
1 2
2 4
2 3

Graph 859_sub
4 3
5 1 4 1 
1 4
1 3
1 2

Graph 860_sub
4 3
2 1 4 5 
1 3
1 2
2 4

Graph 861_sub
4 3
1 4 1 1 
1 4
1 3
1 2

Graph 862_sub
4 3
1 1 2 2 
1 4
1 3
1 2

Graph 863_sub
4 3
4 2 1 5 
1 2
2 3
3 4

Graph 864_sub
4 3
5 5 5 1 
1 3
1 2
2 4

Graph 865_sub
4 3
1 1 4 1 
1 4
1 3
1 2

Graph 866_sub
4 3
1 1 1 1 
1 4
1 3
1 2

Graph 867_sub
4 3
4 1 1 5 
1 2
2 4
2 3

Graph 868_sub
4 3
1 1 4 4 
1 4
1 3
1 2

Graph 869_sub
4 3
1 1 2 1 
1 4
1 3
1 2

Graph 870_sub
4 3
1 1 1 2 
1 4
1 3
1 2

Graph 871_sub
4 3
1 1 1 4 
1 4
1 3
1 2

Graph 872_sub
4 3
4 1 5 4 
1 2
2 4
2 3

Graph 873_sub
4 3
5 4 4 1 
1 4
1 3
1 2

Graph 874_sub
4 3
4 2 1 2 
1 2
2 3
3 4

Graph 875_sub
4 3
1 1 1 6 
1 4
1 3
1 2

Graph 876_sub
4 3
2 5 1 2 
1 2
2 4
2 3

Graph 877_sub
4 3
5 4 1 1 
1 4
1 3
1 2

Graph 878_sub
4 3
4 1 1 1 
1 2
2 4
2 3

Graph 879_sub
4 3
1 5 1 1 
1 4
1 3
1 2

Graph 880_sub
4 3
1 1 1 1 
1 4
1 3
1 2

Graph 881_sub
4 3
4 2 6 2 
1 2
2 3
3 4

Graph 882_sub
4 3
1 1 4 1 
1 4
1 3
1 2

Graph 883_sub
4 3
1 5 5 5 
1 4
1 3
1 2

Graph 884_sub
4 3
1 1 1 1 
1 4
1 3
1 2

Graph 885_sub
4 3
1 1 1 4 
1 4
1 3
1 2

Graph 886_sub
4 3
4 1 1 5 
1 2
2 4
2 3

Graph 887_sub
4 3
1 1 1 1 
1 4
1 3
1 2

Graph 888_sub
4 3
6 6 1 1 
1 3
1 2
2 4

Graph 889_sub
4 3
1 6 6 2 
1 4
1 3
1 2

Graph 890_sub
4 3
4 1 1 4 
1 2
2 4
2 3

Graph 891_sub
4 3
1 1 4 5 
1 4
1 3
1 2

Graph 892_sub
4 3
4 1 5 4 
1 2
2 4
2 3

Graph 893_sub
4 3
1 4 4 1 
1 4
1 3
1 2

Graph 894_sub
4 3
1 1 1 1 
1 4
1 3
1 2

Graph 895_sub
4 3
4 1 1 4 
1 2
2 4
2 3

Graph 896_sub
4 3
4 1 4 1 
1 2
2 4
2 3

Graph 897_sub
4 3
4 1 1 1 
1 2
2 4
2 3

Graph 898_sub
4 3
1 1 4 1 
1 4
1 3
1 2

Graph 899_sub
4 3
1 1 1 4 
1 4
1 3
1 2

Graph 900_sub
4 3
1 1 5 1 
1 3
1 2
2 4

Graph 901_sub
4 3
4 1 1 1 
1 2
2 4
2 3

Graph 902_sub
4 3
4 1 1 1 
1 2
2 4
2 3

Graph 903_sub
4 3
4 1 5 4 
1 2
2 4
2 3

Graph 904_sub
4 3
1 1 1 4 
1 4
1 3
1 2

Graph 905_sub
4 3
1 4 1 4 
1 4
1 3
1 2

Graph 906_sub
4 3
4 1 1 4 
1 2
2 4
2 3

Graph 907_sub
4 3
5 1 1 5 
1 4
1 3
1 2

Graph 908_sub
4 3
4 1 1 1 
1 2
2 4
2 3

Graph 909_sub
4 3
4 1 1 1 
1 2
2 4
2 3

Graph 910_sub
4 3
2 5 2 1 
1 2
2 4
2 3

Graph 911_sub
4 3
1 2 1 2 
1 4
1 3
1 2

Graph 912_sub
4 3
4 1 1 4 
1 2
2 4
2 3

Graph 913_sub
4 3
4 1 1 4 
1 2
2 4
2 3

Graph 914_sub
4 3
2 6 2 1 
1 2
2 4
2 3

Graph 915_sub
4 3
2 1 1 1 
1 3
1 2
2 4

Graph 916_sub
4 3
4 1 4 1 
1 2
2 4
2 3

Graph 917_sub
4 3
1 1 5 5 
1 4
1 3
1 2

Graph 918_sub
4 3
1 1 1 4 
1 4
1 3
1 2

Graph 919_sub
4 3
1 4 4 1 
1 4
1 3
1 2

Graph 920_sub
4 3
1 4 4 2 
1 4
1 3
1 2

Graph 921_sub
4 3
2 4 6 2 
1 3
1 2
3 4

Graph 922_sub
4 3
4 1 1 1 
1 2
2 4
2 3

Graph 923_sub
4 3
1 1 1 1 
1 4
1 3
1 2

Graph 924_sub
4 3
4 2 1 2 
1 2
2 3
3 4

Graph 925_sub
4 3
4 2 1 2 
1 2
2 3
3 4

Graph 926_sub
4 3
2 1 5 5 
1 2
2 4
2 3

Graph 927_sub
4 3
4 1 4 1 
1 2
2 4
2 3

Graph 928_sub
4 3
1 1 1 4 
1 4
1 3
1 2

Graph 929_sub
4 3
8 21 1 1 
1 2
2 4
2 3

Graph 930_sub
4 3
4 5 1 1 
1 2
2 4
2 3

Graph 931_sub
4 3
1 1 4 1 
1 4
1 3
1 2

Graph 932_sub
4 3
4 1 1 6 
1 2
2 4
2 3

Graph 933_sub
4 3
1 1 4 2 
1 4
1 3
1 2

Graph 934_sub
4 3
4 1 5 5 
1 2
2 4
2 3

Graph 935_sub
4 3
1 1 1 5 
1 4
1 3
1 2

Graph 936_sub
4 3
1 4 1 1 
1 4
1 3
1 2

Graph 937_sub
4 3
5 1 1 5 
1 4
1 3
1 2

Graph 938_sub
4 3
1 1 4 1 
1 4
1 3
1 2

Graph 939_sub
4 3
4 1 1 1 
1 2
2 4
2 3

Graph 940_sub
4 3
4 1 1 2 
1 2
2 4
2 3

Graph 941_sub
4 3
4 1 1 1 
1 2
2 4
2 3

Graph 942_sub
4 3
1 4 4 1 
1 4
1 3
1 2

Graph 943_sub
4 3
8 1 5 1 
1 2
2 4
2 3

Graph 944_sub
4 3
1 1 1 1 
1 4
1 3
1 2

Graph 945_sub
4 3
2 1 1 4 
1 3
1 2
2 4

Graph 946_sub
4 3
4 1 1 4 
1 2
2 4
2 3

Graph 947_sub
4 3
1 1 1 4 
1 4
1 3
1 2

Graph 948_sub
4 3
2 1 1 5 
1 2
2 4
2 3

Graph 949_sub
4 3
4 1 1 1 
1 2
2 4
2 3

Graph 950_sub
4 3
1 1 1 1 
1 4
1 3
1 2

Graph 951_sub
4 3
1 4 4 4 
1 4
1 3
1 2

Graph 952_sub
4 3
1 1 4 1 
1 4
1 3
1 2

Graph 953_sub
4 3
4 1 1 1 
1 2
2 4
2 3

Graph 954_sub
4 3
1 4 1 1 
1 4
1 3
1 2

Graph 955_sub
4 3
1 4 1 4 
1 4
1 3
1 2

Graph 956_sub
4 3
1 1 1 1 
1 4
1 3
1 2

Graph 957_sub
4 3
1 6 6 5 
1 4
1 3
1 2

Graph 958_sub
4 3
4 1 4 1 
1 2
2 4
2 3

Graph 959_sub
4 3
1 1 1 4 
1 4
1 3
1 2

Graph 960_sub
4 3
4 1 1 4 
1 2
2 4
2 3

Graph 961_sub
4 3
4 1 1 4 
1 2
2 4
2 3

Graph 962_sub
4 3
4 1 1 1 
1 2
2 4
2 3

Graph 963_sub
4 3
1 1 11 1 
1 4
1 3
1 2

Graph 964_sub
4 3
4 1 1 1 
1 2
2 4
2 3

Graph 965_sub
4 3
4 1 1 5 
1 2
2 4
2 3

Graph 966_sub
4 3
4 1 1 1 
1 2
2 4
2 3

Graph 967_sub
4 3
4 1 1 1 
1 2
2 4
2 3

Graph 968_sub
4 3
1 1 1 1 
1 4
1 3
1 2

Graph 969_sub
4 3
1 1 4 1 
1 4
1 3
1 2

Graph 970_sub
4 3
1 4 1 4 
1 4
1 3
1 2

Graph 971_sub
4 3
1 1 4 1 
1 4
1 3
1 2

Graph 972_sub
4 3
4 1 1 1 
1 2
2 4
2 3

Graph 973_sub
4 3
4 1 1 5 
1 2
2 4
2 3

Graph 974_sub
4 3
4 1 1 4 
1 2
2 4
2 3

Graph 975_sub
4 3
1 4 4 1 
1 4
1 3
1 2

Graph 976_sub
4 3
1 2 2 1 
1 4
1 3
1 2

Graph 977_sub
4 3
5 1 1 4 
1 4
1 3
1 2

Graph 978_sub
4 3
6 1 1 1 
1 3
1 2
2 4

Graph 979_sub
4 3
4 1 4 2 
1 2
2 4
2 3

Graph 980_sub
4 3
4 1 4 1 
1 2
2 4
2 3

Graph 981_sub
4 3
4 1 4 1 
1 2
2 4
2 3

Graph 982_sub
4 3
4 1 1 4 
1 2
2 4
2 3

Graph 983_sub
4 3
1 4 1 6 
1 4
1 3
1 2

Graph 984_sub
4 3
4 1 1 1 
1 2
2 4
2 3

Graph 985_sub
4 3
2 1 4 2 
1 3
1 2
2 4

Graph 986_sub
4 3
5 1 5 1 
1 4
1 3
1 2

Graph 987_sub
4 3
4 1 1 4 
1 2
2 4
2 3

Graph 988_sub
4 3
4 1 2 4 
1 2
2 4
2 3

Graph 989_sub
4 3
1 1 1 2 
1 4
1 3
1 2

Graph 990_sub
4 3
2 1 1 2 
1 2
2 4
2 3

Graph 991_sub
4 3
5 1 1 1 
1 2
2 3
3 4

Graph 992_sub
4 3
4 1 1 1 
1 2
2 4
2 3

Graph 993_sub
4 3
1 4 1 1 
1 4
1 3
1 2

Graph 994_sub
4 3
4 1 1 5 
1 2
2 4
2 3

Graph 995_sub
4 3
1 4 4 1 
1 4
1 3
1 2

Graph 996_sub
4 3
4 1 1 1 
1 2
2 4
2 3

Graph 997_sub
4 3
4 1 1 1 
1 2
2 4
2 3

Graph 998_sub
4 3
4 1 1 1 
1 2
2 4
2 3

Graph 999_sub
4 3
4 1 1 1 
1 2
2 4
2 3

Graph 1000_sub
4 3
5 1 5 1 
1 3
1 2
2 4

