Graph 1_sub
4 7
5 9
5 8
5 7
7 10
8 17
8 16
9 18
10 12
10 11
12 14
12 13
13 15
16 19
16 18
18 20

Graph 210_sub
20 21
4 5 1 3 1 1 4 1 1 4 1 4 4 1 2 2 5 2 4 1 
1 2
2 4
2 3
3 6
3 5
4 18
4 17
4 16
5 8
5 7
6 14
6 11
8 10
8 9
9 12
9 11
11 13
14 16
14 15
17 20
17 19

Graph 211_sub
20 21
1 1 4 1 1 2 5 1 1 1 4 4 1 4 1 4 1 1 2 1 
1 4
1 3
1 2
2 6
2 5
4 15
5 8
5 7
6 17
7 9
8 15
8 13
9 11
9 10
10 13
10 12
13 14
15 16
17 19
17 18
18 20

Graph 212_sub
20 19
6 1 6 5 17 6 6 6 1 5 6 1 1 4 4 1 4 4 4 1 
1 2
2 4
2 3
3 5
5 8
5 7
5 6
6 9
9 11
9 10
10 13
10 12
12 16
12 15
12 14
13 20
16 19
16 18
16 17

Graph 213_sub
18 18
1 6 6 5 4 1 1 4 4 1 2 4 4 1 4 4 4 4 
1 4
1 3
1 2
3 5
4 7
4 6
6 10
6 9
6 8
7 18
7 17
7 14
10 13
10 12
10 11
11 14
14 16
14 15

Graph 1295_sub
20 20
4 1 1 1 1 1 23 1 1 2 4 4 4 1 1 1 4 4 4 2 
1 2
2 5
2 4
2 3
3 8
3 7
3 6
4 14
6 11
6 10
6 9
9 14
9 13
9 12
14 16
14 15
15 19
15 18
15 17
16 20

Graph 31473_sub
20 20
4 1 1 1 4 1 4 5 1 1 5 4 5 4 1 5 6 4 1 1 
1 2
2 4
2 3
3 6
3 5
4 9
6 8
6 7
8 9
9 10
10 12
10 11
11 13
13 15
13 14
15 17
15 16
16 19
16 18
19 20

Graph 216_sub
20 20
1 4 1 1 4 1 1 5 1 1 4 1 1 1 4 1 4 1 1 1 
1 4
1 3
1 2
3 6
3 5
4 9
6 8
6 7
7 10
7 9
9 11
10 13
10 12
12 15
12 14
14 17
14 16
16 19
16 18
18 20

Graph 217_sub
20 20
4 1 5 4 4 1 1 1 1 4 1 4 1 1 1 4 1 4 4 1 
1 2
2 5
2 4
2 3
3 7
3 6
6 9
6 8
8 11
8 10
9 14
11 13
11 12
13 15
13 14
14 16
15 18
15 17
17 20
17 19

Graph 218_sub
20 21
1 1 1 1 1 1 1 5 4 1 4 1 4 1 1 4 4 4 4 4 
1 4
1 3
1 2
2 6
2 5
3 15
5 8
5 7
6 20
6 12
7 10
7 9
8 15
8 14
10 12
10 11
12 13
14 18
14 17
14 16
15 19

Graph 219_sub
20 21
4 1 5 1 1 1 1 1 1 4 4 1 4 1 1 1 4 4 1 4 
1 2
2 4
2 3
3 5
4 8
5 7
5 6
6 9
6 8
7 14
8 10
9 12
9 11
12 14
12 13
14 15
15 17
15 16
16 19
16 18
19 20

Graph 220_sub
20 21
5 1 1 1 1 1 1 4 1 4 1 1 4 1 1 4 5 1 4 4 
1 3
1 2
2 5
2 4
4 7
4 6
5 17
5 11
6 9
6 8
9 11
9 10
11 12
12 14
12 13
14 16
14 15
15 18
15 17
18 20
18 19

Graph 221_sub
20 21
1 1 1 1 1 4 1 4 4 1 4 1 5 4 1 1 4 6 2 2 
1 4
1 3
1 2
2 6
2 5
3 13
3 12
4 16
4 10
5 8
5 7
7 10
7 9
10 11
12 15
12 14
15 17
15 16
16 18
18 20
18 19

Graph 222_sub
20 21
1 2 2 1 1 2 1 4 5 5 1 1 1 1 4 1 1 1 4 4 
1 4
1 3
1 2
2 5
4 12
4 7
5 7
5 6
7 9
7 8
9 11
9 10
10 13
10 12
12 15
12 14
14 17
14 16
16 19
16 18
18 20

Graph 223_sub
20 20
4 1 1 1 1 6 1 4 1 4 4 2 2 2 4 1 4 4 5 1 
1 2
2 4
2 3
3 6
3 5
4 16
4 9
5 8
5 7
6 14
6 13
6 12
7 10
7 9
9 11
14 15
16 19
16 18
16 17
19 20

Graph 224_sub
20 20
1 1 1 4 4 1 2 2 4 1 1 4 1 1 2 1 2 4 1 4 
1 4
1 3
1 2
2 6
2 5
3 11
3 10
6 8
6 7
8 9
10 13
10 12
11 16
13 15
13 14
14 17
14 16
16 18
17 19
19 20

Graph 225_sub
20 21
1 1 4 1 4 1 1 1 2 5 4 1 5 4 1 5 6 4 2 2 
1 4
1 3
1 2
2 6
2 5
4 15
6 8
6 7
7 10
7 9
8 15
8 13
9 11
10 12
12 14
12 13
15 16
16 18
16 17
17 20
17 19

Graph 226_sub
20 19
1 4 4 1 2 5 4 4 1 1 1 4 4 4 4 4 4 1 4 1 
1 5
1 4
1 3
1 2
4 8
4 7
4 6
6 10
6 9
9 13
9 12
9 11
10 19
10 18
10 17
11 16
11 15
11 14
18 20

Graph 227_sub
20 20
1 1 1 1 5 1 1 1 5 1 4 1 4 4 1 4 1 4 4 4 
1 4
1 3
1 2
2 6
2 5
5 7
7 10
7 9
7 8
8 13
8 12
8 11
10 17
12 16
12 15
12 14
15 19
15 18
15 17
17 20

Graph 3030_sub
20 20
4 1 1 1 4 1 1 4 1 4 5 5 1 1 1 4 1 1 1 4 
1 2
2 4
2 3
3 6
3 5
4 9
6 8
6 7
7 10
7 9
9 11
11 12
12 13
13 15
13 14
14 17
14 16
17 19
17 18
18 20

Graph 229_sub
20 20
4 5 4 1 5 5 1 5 1 1 5 4 4 1 1 1 4 1 4 1 
1 2
2 4
2 3
4 6
4 5
5 7
6 10
7 9
7 8
8 10
9 15
9 14
10 11
11 13
11 12
14 17
14 16
16 19
16 18
18 20

Graph 230_sub
20 20
4 1 4 5 5 1 1 4 1 4 4 4 4 5 4 1 1 4 4 1 
1 2
2 5
2 4
2 3
4 7
4 6
5 9
6 10
6 9
6 8
7 15
7 14
7 13
9 12
9 11
14 17
14 16
16 20
16 19
16 18

Graph 15520_sub
20 21
5 1 1 1 1 1 1 4 1 1 4 1 4 4 4 1 4 5 1 2 
1 3
1 2
2 5
2 4
3 18
4 7
4 6
5 17
5 16
6 9
6 8
7 15
7 12
9 11
9 10
10 13
10 12
12 14
16 19
16 18
19 20

Graph 232_sub
20 20
2 6 1 2 1 1 1 4 1 1 5 8 1 4 2 2 4 1 1 4 
1 2
2 5
2 4
2 3
3 7
3 6
5 19
5 18
6 9
6 8
7 17
7 13
9 11
9 10
10 13
10 12
11 16
11 15
13 14
18 20

Graph 233_sub
20 19
4 1 1 1 1 4 1 1 1 5 5 5 1 5 1 8 2 1 1 1 
1 2
2 4
2 3
3 6
3 5
5 8
5 7
7 11
7 10
7 9
9 14
9 13
9 12
12 16
12 15
13 19
13 18
15 17
18 20

Graph 234_sub
20 20
4 5 4 1 5 5 1 5 6 1 5 4 4 1 1 4 4 4 4 2 
1 2
2 4
2 3
4 6
4 5
5 7
6 10
7 9
7 8
8 10
9 14
10 11
11 13
11 12
14 17
14 16
14 15
15 20
15 19
15 18

Graph 235_sub
20 20
4 1 1 1 1 1 6 1 6 1 1 1 4 1 1 4 4 1 4 1 
1 2
2 4
2 3
3 6
3 5
5 8
5 7
7 9
9 10
10 12
10 11
11 14
11 13
12 20
12 18
14 16
14 15
15 18
15 17
18 19

Graph 236_sub
20 19
1 1 4 1 4 1 1 1 6 1 6 1 1 1 1 4 4 1 1 4 
1 4
1 3
1 2
2 6
2 5
6 8
6 7
7 10
7 9
9 11
11 12
12 14
12 13
13 16
13 15
15 18
15 17
18 20
18 19

Graph 237_sub
20 19
1 1 4 4 1 1 2 4 4 1 1 4 4 1 1 4 4 1 4 1 
1 5
1 4
1 3
1 2
2 8
2 7
2 6
6 10
6 9
10 12
10 11
11 14
11 13
14 16
14 15
15 18
15 17
18 20
18 19

Graph 238_sub
20 20
2 1 1 1 1 1 2 1 1 1 1 4 4 1 1 4 4 1 4 1 
1 2
2 4
2 3
3 6
3 5
4 9
5 8
5 7
7 9
8 19
8 18
9 10
10 12
10 11
11 14
11 13
14 16
14 15
15 17
18 20

Graph 239_sub
20 21
1 1 4 4 4 1 1 1 1 4 4 4 1 4 4 1 2 2 2 1 
1 5
1 4
1 3
1 2
2 8
2 7
2 6
6 11
6 10
6 9
7 19
7 17
8 20
8 13
9 14
9 13
9 12
13 16
13 15
16 18
16 17

Graph 240_sub
20 19
4 2 1 2 1 4 1 4 4 18 4 1 1 2 4 4 4 4 4 4 
1 2
2 3
3 5
3 4
5 8
5 7
5 6
7 11
7 10
7 9
10 14
10 13
10 12
12 17
12 16
12 15
13 20
13 19
13 18

Graph 241_sub
20 20
4 1 1 1 4 1 1 5 1 4 4 2 2 6 6 1 1 1 4 1 
1 2
2 4
2 3
3 6
3 5
4 14
4 9
6 8
6 7
7 10
7 9
8 13
8 12
9 11
14 15
15 16
16 18
16 17
17 20
17 19

Graph 242_sub
20 21
4 1 4 2 1 1 1 2 1 4 4 4 1 1 1 1 1 1 4 1 
1 2
2 5
2 4
2 3
4 6
5 16
5 7
6 8
6 7
7 10
7 9
9 13
9 12
9 11
13 15
13 14
14 17
14 16
16 19
16 18
18 20

Graph 17723_sub
20 21
1 2 1 1 1 4 1 5 1 1 5 4 5 5 4 4 1 5 4 2 
1 4
1 3
1 2
3 7
3 6
3 5
5 9
5 8
8 10
9 20
9 13
10 13
10 12
10 11
11 15
11 14
13 17
14 17
14 16
17 18
18 19

Graph 5591_sub
20 20
4 1 6 1 4 1 1 4 4 1 1 1 4 4 1 4 1 4 4 5 
1 2
2 5
2 4
2 3
3 6
4 20
6 9
6 8
6 7
7 11
7 10
10 13
10 12
11 19
11 17
12 15
12 14
15 17
15 16
17 18

Graph 30394_sub
20 20
1 1 1 1 1 5 2 5 4 5 4 1 5 6 4 1 1 1 1 4 
1 4
1 3
1 2
2 6
2 5
3 8
5 8
5 7
6 10
8 9
10 12
10 11
12 14
12 13
13 16
13 15
16 18
16 17
17 20
17 19

Graph 41241_sub
20 21
1 1 4 1 1 5 4 4 4 1 1 5 1 5 5 4 4 5 1 2 
1 4
1 3
1 2
2 6
2 5
4 19
4 11
5 9
5 8
5 7
6 10
10 12
10 11
11 13
13 15
13 14
14 17
14 16
15 18
18 19
19 20

Graph 33724_sub
20 20
1 1 1 1 1 4 4 1 4 1 4 4 4 5 7 4 1 1 1 4 
1 4
1 3
1 2
2 6
2 5
3 12
3 10
4 15
4 14
4 13
5 8
5 7
8 10
8 9
10 11
14 17
14 16
17 19
17 18
18 20

Graph 248_sub
20 20
19 2 2 2 2 2 1 1 1 1 4 4 1 4 4 4 4 4 4 1 
1 6
1 5
1 4
1 3
1 2
2 7
4 10
5 20
7 9
7 8
8 12
8 11
8 10
9 19
9 18
9 17
10 13
13 16
13 15
13 14

Graph 249_sub
20 20
1 2 1 1 20 2 2 2 2 2 2 2 1 1 1 1 1 1 1 1 
1 4
1 3
1 2
2 5
5 12
5 11
5 10
5 9
5 8
5 7
5 6
6 13
7 18
11 16
13 15
13 14
14 16
16 17
18 20
18 19

Graph 250_sub
20 21
1 1 1 4 4 1 4 1 1 4 1 2 1 1 1 2 1 1 1 4 
1 4
1 3
1 2
2 6
2 5
3 15
3 9
6 8
6 7
8 10
8 9
9 11
11 14
11 13
11 12
12 15
13 18
13 17
15 16
17 20
17 19

Graph 32404_sub
20 20
1 4 4 5 1 1 1 1 1 5 2 1 1 5 4 4 4 4 1 4 
1 5
1 4
1 3
1 2
4 7
4 6
6 9
6 8
8 11
8 10
9 19
9 14
10 12
11 18
12 14
12 13
13 17
13 16
13 15
19 20

Graph 33595_sub
20 19
1 4 1 1 4 1 5 1 4 6 1 2 1 1 1 1 4 4 4 4 
1 4
1 3
1 2
3 6
3 5
6 8
6 7
7 10
7 9
10 12
10 11
11 14
11 13
13 16
13 15
15 19
15 18
15 17
16 20

Graph 253_sub
20 19
1 4 4 1 1 4 4 4 4 1 4 4 4 1 1 4 1 4 1 4 
1 5
1 4
1 3
1 2
4 8
4 7
4 6
5 11
5 10
5 9
10 14
10 13
10 12
14 17
14 16
14 15
15 20
15 19
15 18

Graph 254_sub
20 21
4 1 1 1 1 4 4 1 1 4 5 1 1 2 1 4 6 4 2 4 
1 2
2 4
2 3
3 6
3 5
4 20
4 9
5 8
5 7
8 10
8 9
9 11
11 13
11 12
12 15
12 14
13 19
13 17
15 18
15 17
15 16

Graph 255_sub
20 20
4 1 1 1 1 6 4 1 1 4 5 5 1 1 1 1 4 5 5 1 
1 2
2 4
2 3
3 6
3 5
4 9
5 8
5 7
8 10
8 9
9 11
11 13
11 12
12 14
14 16
14 15
15 18
15 17
18 19
19 20

Graph 256_sub
20 19
4 1 1 1 1 4 1 4 1 7 4 1 1 1 1 1 1 4 4 1 
1 2
2 4
2 3
3 6
3 5
5 8
5 7
7 10
7 9
9 11
10 14
10 13
10 12
12 16
12 15
15 18
15 17
17 20
17 19

Graph 257_sub
20 19
4 1 4 4 5 1 1 6 6 1 6 5 1 1 4 4 4 4 4 4 
1 2
2 5
2 4
2 3
5 7
5 6
6 9
6 8
9 10
10 12
10 11
12 14
12 13
13 17
13 16
13 15
14 20
14 19
14 18

Graph 23913_sub
20 20
4 1 2 4 4 1 1 1 1 2 1 2 4 1 5 4 1 1 5 1 
1 2
2 5
2 4
2 3
3 6
6 8
6 7
7 10
7 9
8 14
9 12
9 11
11 14
11 13
14 15
15 17
15 16
17 19
17 18
18 20

Graph 26940_sub
20 21
23 1 1 1 4 1 1 1 1 5 4 1 4 1 1 4 5 1 1 4 
1 2
2 4
2 3
3 6
3 5
4 9
6 8
6 7
7 10
7 9
8 12
9 11
10 13
10 12
12 14
14 17
14 16
14 15
15 19
15 18
18 20

Graph 260_sub
20 20
6 6 1 6 6 1 6 5 1 1 4 1 4 4 1 4 4 1 4 4 
1 3
1 2
2 4
4 5
5 6
6 8
6 7
8 10
8 9
9 13
9 12
9 11
10 18
12 16
12 15
12 14
15 19
15 18
15 17
18 20

Graph 24127_sub
20 19
5 1 1 1 2 1 4 4 4 1 4 4 4 1 1 4 4 5 1 1 
1 4
1 3
1 2
2 6
2 5
3 12
3 11
3 10
6 9
6 8
6 7
10 15
10 14
10 13
14 18
14 17
14 16
18 20
18 19

Graph 574_sub
20 19
1 1 1 4 2 2 1 1 4 2 1 4 4 2 4 1 1 1 4 4 
1 5
1 4
1 3
1 2
2 8
2 7
2 6
6 9
7 11
7 10
8 18
8 17
8 16
11 14
11 13
11 12
14 15
16 20
16 19

Graph 27089_sub
20 20
5 4 4 1 6 1 5 6 1 4 1 4 1 1 5 1 5 1 1 1 
1 4
1 3
1 2
4 6
4 5
6 8
6 7
7 10
7 9
9 12
9 11
11 14
11 13
13 16
13 15
14 17
15 17
17 18
18 20
18 19

Graph 264_sub
20 21
1 1 1 1 1 2 1 1 2 1 4 4 1 4 1 2 4 1 2 1 
1 4
1 3
1 2
2 6
2 5
3 20
3 18
5 8
5 7
7 10
7 9
8 18
8 15
9 11
10 13
10 12
13 15
13 14
15 16
16 17
18 19

Graph 265_sub
20 19
4 1 1 4 2 2 1 4 1 4 5 1 1 1 1 5 1 5 8 5 
1 2
2 5
2 4
2 3
3 8
3 7
3 6
6 9
9 12
9 11
9 10
11 14
11 13
13 16
13 15
15 18
15 17
17 20
17 19

Graph 32628_sub
20 20
4 1 1 1 1 1 4 4 4 4 1 4 1 6 2 2 2 1 1 1 
1 2
2 4
2 3
3 6
3 5
4 13
5 9
5 8
5 7
6 11
6 10
11 13
11 12
13 14
14 17
14 16
14 15
17 18
18 20
18 19

Graph 267_sub
20 21
5 5 1 1 1 4 4 4 1 5 1 5 5 1 1 4 4 4 4 4 
1 3
1 2
2 5
2 4
3 9
4 8
4 7
4 6
5 10
5 9
9 11
10 14
11 13
11 12
12 14
13 20
13 19
14 15
15 18
15 17
15 16

Graph 268_sub
20 20
4 1 4 1 4 1 5 1 5 1 5 5 5 1 4 1 1 4 4 4 
1 2
2 5
2 4
2 3
4 7
4 6
6 9
6 8
8 11
8 10
9 14
10 13
10 12
12 14
13 17
13 16
14 15
16 20
16 19
16 18

Graph 21847_sub
20 19
1 4 4 4 1 2 4 4 1 1 2 1 1 1 4 1 4 1 4 4 
1 5
1 4
1 3
1 2
5 8
5 7
5 6
6 9
9 11
9 10
10 14
10 13
10 12
12 17
12 16
12 15
16 20
16 19
16 18

Graph 270_sub
20 19
1 1 1 1 1 1 4 4 4 4 4 4 1 4 1 1 4 4 1 4 
1 4
1 3
1 2
2 6
2 5
3 14
3 13
5 9
5 8
5 7
6 12
6 11
6 10
13 16
13 15
15 19
15 18
15 17
19 20

Graph 271_sub
20 19
1 4 4 1 4 4 4 5 1 1 4 1 4 4 4 4 1 1 1 4 
1 5
1 4
1 3
1 2
4 8
4 7
4 6
8 10
8 9
9 13
9 12
9 11
10 18
10 17
12 16
12 15
12 14
17 20
17 19

Graph 272_sub
20 19
1 1 1 5 4 1 4 1 1 1 1 1 1 4 1 1 5 1 5 1 
1 4
1 3
1 2
2 6
2 5
6 8
6 7
8 10
8 9
9 12
9 11
11 14
11 13
13 16
13 15
15 18
15 17
17 19
19 20

Graph 273_sub
20 20
1 1 4 1 1 4 1 4 4 1 1 2 1 4 5 1 2 1 4 4 
1 4
1 3
1 2
2 6
2 5
4 10
5 8
5 7
7 10
7 9
10 11
11 13
11 12
12 14
13 16
13 15
15 17
16 19
16 18
18 20

Graph 274_sub
20 20
1 1 4 1 5 1 1 1 5 5 5 1 1 1 4 1 1 4 4 1 
1 4
1 3
1 2
2 6
2 5
5 8
5 7
7 10
7 9
8 11
9 11
11 12
12 14
12 13
13 16
13 15
16 18
16 17
17 20
17 19

Graph 275_sub
20 21
1 1 1 4 1 1 1 4 6 1 1 5 6 4 2 1 4 4 1 5 
1 4
1 3
1 2
2 6
2 5
3 19
5 8
5 7
6 17
6 16
7 10
7 9
9 11
10 15
10 12
11 13
11 12
12 14
16 19
16 18
19 20

Graph 276_sub
20 21
2 6 2 1 2 4 1 1 1 6 1 5 1 4 4 1 1 1 1 4 
1 2
2 5
2 4
2 3
3 6
4 8
4 7
7 10
7 9
8 13
9 12
9 11
10 16
11 14
11 13
12 16
13 15
16 17
17 19
17 18
18 20

Graph 277_sub
20 20
1 1 5 1 4 1 4 1 4 1 4 5 1 2 5 4 5 1 4 1 
1 4
1 3
1 2
2 6
2 5
3 12
4 10
6 8
6 7
8 10
8 9
10 11
12 13
13 15
13 14
15 17
15 16
17 19
17 18
18 20

Graph 278_sub
20 20
1 4 1 1 4 1 1 5 4 1 4 5 1 1 1 1 1 4 1 1 
1 4
1 3
1 2
3 6
3 5
4 10
6 8
6 7
7 10
7 9
8 12
10 11
12 13
13 15
13 14
14 17
14 16
16 19
16 18
19 20

Graph 279_sub
20 20
1 1 1 1 1 1 1 4 1 4 4 5 1 5 1 1 1 4 1 4 
1 4
1 3
1 2
2 6
2 5
4 9
5 8
5 7
6 13
6 12
7 10
7 9
9 11
12 14
14 15
15 17
15 16
16 19
16 18
19 20

Graph 280_sub
20 20
4 1 1 1 1 4 1 1 1 1 4 5 1 5 1 1 1 4 1 1 
1 2
2 4
2 3
3 6
3 5
4 9
5 8
5 7
7 10
7 9
9 11
10 13
10 12
12 14
14 15
15 17
15 16
16 19
16 18
19 20

Graph 281_sub
20 20
1 1 1 5 1 5 1 2 1 2 4 2 2 1 1 1 1 5 1 4 
1 4
1 3
1 2
2 6
2 5
3 14
3 9
5 8
5 7
6 13
6 12
7 10
7 9
9 11
14 17
14 16
14 15
15 20
15 19
15 18

Graph 39854_sub
20 20
4 1 1 1 1 1 1 1 4 1 2 1 4 4 4 1 4 4 5 4 
1 2
2 4
2 3
3 6
3 5
4 10
5 8
5 7
7 10
7 9
8 18
8 17
8 16
10 11
11 12
12 15
12 14
12 13
16 20
16 19

Graph 283_sub
20 19
4 1 1 1 4 1 1 1 1 4 1 4 4 4 4 4 4 2 1 4 
1 2
2 4
2 3
3 6
3 5
6 8
6 7
7 11
7 10
7 9
8 19
8 18
9 14
9 13
9 12
11 17
11 16
11 15
18 20

Graph 284_sub
20 19
4 2 6 2 1 2 1 1 4 4 1 4 1 4 4 1 4 4 1 4 
1 2
2 3
3 6
3 5
3 4
5 9
5 8
5 7
7 12
7 11
7 10
11 15
11 14
11 13
13 18
13 17
13 16
16 20
16 19

Graph 285_sub
20 20
4 1 1 1 2 2 4 1 4 2 4 2 1 4 1 4 4 2 4 1 
1 2
2 5
2 4
2 3
3 8
3 7
3 6
4 13
6 9
8 12
8 11
8 10
10 13
12 20
13 15
13 14
15 18
15 17
15 16
18 19

Graph 286_sub
20 21
5 1 4 1 1 1 2 2 1 1 1 1 4 1 4 1 2 4 1 4 
1 4
1 3
1 2
2 6
2 5
5 8
5 7
6 10
8 9
9 11
9 10
10 12
11 19
11 16
12 14
12 13
14 16
14 15
16 17
17 18
19 20

Graph 287_sub
20 20
1 1 1 4 1 7 4 1 1 4 4 1 1 1 1 1 1 4 1 4 
1 4
1 3
1 2
2 6
2 5
3 9
5 8
5 7
6 14
6 13
6 12
8 10
8 9
9 11
12 16
12 15
15 18
15 17
17 20
17 19

Graph 288_sub
20 20
4 1 4 1 5 2 4 4 10 2 2 1 4 4 1 4 4 1 1 4 
1 2
2 5
2 4
2 3
4 8
4 7
4 6
5 15
6 9
9 11
9 10
10 12
11 18
12 15
12 14
12 13
15 17
15 16
18 20
18 19

Graph 289_sub
20 19
4 1 2 1 4 18 1 2 2 4 4 4 1 4 1 4 4 4 4 1 
1 2
2 5
2 4
2 3
3 6
6 9
6 8
6 7
7 12
7 11
7 10
8 13
9 20
13 16
13 15
13 14
15 19
15 18
15 17

Graph 290_sub
20 19
1 4 2 4 1 1 6 6 6 1 6 2 1 1 4 4 4 1 4 4 
1 5
1 4
1 3
1 2
3 6
6 8
6 7
8 9
9 10
10 12
10 11
12 13
13 16
13 15
13 14
14 19
14 18
14 17
18 20

Graph 291_sub
20 21
1 1 1 1 1 1 1 4 4 1 1 1 1 1 4 1 4 1 1 1 
1 4
1 3
1 2
2 6
2 5
3 10
5 8
5 7
7 10
7 9
10 11
11 13
11 12
12 15
12 14
13 18
14 17
14 16
16 19
16 18
18 20

Graph 292_sub
20 19
1 1 4 4 4 21 4 4 1 1 8 4 1 4 4 4 4 4 1 4 
1 5
1 4
1 3
1 2
2 8
2 7
2 6
6 11
6 10
6 9
9 14
9 13
9 12
10 20
10 19
10 18
13 17
13 16
13 15

Graph 293_sub
20 20
4 1 1 1 1 2 4 1 2 1 4 1 1 1 4 4 4 1 4 2 
1 2
2 4
2 3
3 6
3 5
4 10
5 8
5 7
8 10
8 9
9 11
10 12
12 14
12 13
13 17
13 16
13 15
14 19
14 18
18 20

Graph 294_sub
20 20
1 2 1 2 1 1 1 4 1 4 4 1 4 6 6 1 1 1 1 1 
1 4
1 3
1 2
3 6
3 5
5 8
5 7
6 14
6 12
7 10
7 9
9 12
9 11
12 13
14 15
15 16
16 18
16 17
17 20
17 19

Graph 295_sub
20 20
4 1 1 1 1 4 4 1 1 4 1 2 2 4 6 6 1 1 1 4 
1 2
2 4
2 3
3 6
3 5
4 15
4 9
5 8
5 7
8 10
8 9
9 11
11 13
11 12
13 14
15 16
16 17
17 19
17 18
18 20

Graph 296_sub
20 20
1 1 1 2 1 2 1 4 1 1 1 4 4 4 5 4 1 1 1 4 
1 4
1 3
1 2
2 6
2 5
5 8
5 7
7 10
7 9
9 13
9 12
9 11
10 17
11 16
11 15
11 14
15 18
15 17
17 20
17 19

Graph 297_sub
20 20
6 1 2 2 2 1 1 4 1 1 5 4 1 4 5 1 1 1 4 1 
1 5
1 4
1 3
1 2
2 7
2 6
6 9
6 8
7 13
9 11
9 10
10 13
10 12
11 15
13 14
15 16
16 18
16 17
17 20
17 19

Graph 298_sub
20 19
4 1 4 4 1 4 1 4 4 1 4 1 6 4 4 4 4 7 6 6 
1 2
2 5
2 4
2 3
5 8
5 7
5 6
7 11
7 10
7 9
10 14
10 13
10 12
12 17
12 16
12 15
13 18
18 20
18 19

Graph 299_sub
20 20
1 4 1 1 1 4 1 4 4 1 4 1 5 1 1 1 1 4 1 1 
1 4
1 3
1 2
3 6
3 5
4 12
4 10
5 8
5 7
7 10
7 9
10 11
12 14
12 13
13 15
15 17
15 16
16 19
16 18
19 20

Graph 300_sub
20 19
4 1 1 4 1 4 4 1 1 4 4 4 1 4 4 1 4 4 4 1 
1 2
2 5
2 4
2 3
3 8
3 7
3 6
8 11
8 10
8 9
9 14
9 13
9 12
13 17
13 16
13 15
16 20
16 19
16 18

Graph 301_sub
20 19
2 1 4 1 4 4 1 2 4 2 4 1 4 1 4 2 1 4 2 2 
1 3
1 2
2 6
2 5
2 4
4 9
4 8
4 7
7 12
7 11
7 10
10 13
12 16
12 15
12 14
14 19
14 18
14 17
17 20

Graph 40864_sub
20 20
1 4 1 4 5 2 4 4 1 4 4 1 4 4 1 4 4 1 2 5 
1 5
1 4
1 3
1 2
3 8
3 7
3 6
5 15
5 12
6 9
9 12
9 11
9 10
12 14
12 13
15 18
15 17
15 16
18 20
18 19

Graph 303_sub
20 19
4 1 4 1 1 4 1 4 2 4 4 7 2 2 1 4 4 1 1 4 
1 2
2 5
2 4
2 3
4 8
4 7
4 6
7 11
7 10
7 9
9 12
12 14
12 13
13 15
15 18
15 17
15 16
18 20
18 19

Graph 304_sub
20 20
4 1 4 4 1 1 5 1 1 4 1 1 1 4 1 1 4 4 2 2 
1 2
2 5
2 4
2 3
5 7
5 6
6 10
6 9
6 8
8 13
8 12
8 11
9 11
11 15
11 14
15 18
15 17
15 16
16 20
16 19

Graph 305_sub
20 20
1 1 1 1 4 1 1 4 1 2 4 1 4 4 4 4 4 5 4 1 
1 4
1 3
1 2
2 6
2 5
3 16
3 9
4 19
4 18
4 17
6 8
6 7
7 10
7 9
9 11
10 12
12 15
12 14
12 13
18 20

Graph 306_sub
20 19
4 1 1 1 4 4 4 1 1 4 4 4 1 4 4 4 1 4 1 4 
1 2
2 5
2 4
2 3
3 8
3 7
3 6
8 11
8 10
8 9
9 14
9 13
9 12
13 17
13 16
13 15
17 20
17 19
17 18

Graph 307_sub
20 22
1 1 5 1 1 4 1 5 1 2 4 3 2 5 1 1 1 1 1 4 
1 4
1 3
1 2
2 6
2 5
4 9
5 8
5 7
7 10
7 9
8 12
9 11
10 12
12 14
12 13
13 15
14 16
15 17
15 16
16 18
18 20
18 19

Graph 308_sub
20 21
1 1 4 1 4 1 4 4 1 4 4 1 4 4 5 5 5 5 4 4 
1 5
1 4
1 3
1 2
2 8
2 7
2 6
4 20
4 19
4 15
6 11
6 10
6 9
9 14
9 13
9 12
12 16
12 15
15 17
16 18
17 18

Graph 4157_sub
20 20
2 6 1 5 2 1 1 4 1 1 6 8 1 4 2 2 5 4 4 5 
1 2
2 5
2 4
2 3
3 7
3 6
6 9
6 8
7 20
7 13
9 11
9 10
10 13
10 12
11 17
11 16
11 15
13 14
17 19
17 18

Graph 310_sub
20 19
4 1 4 4 1 2 1 3 2 2 2 1 1 1 4 4 4 4 4 1 
1 2
2 5
2 4
2 3
5 7
5 6
6 8
8 11
8 10
8 9
9 12
12 14
12 13
13 17
13 16
13 15
14 20
14 19
14 18

Graph 311_sub
20 20
4 1 1 4 5 4 2 4 1 4 1 4 4 4 5 6 4 2 1 2 
1 2
2 5
2 4
2 3
3 8
3 7
3 6
5 15
5 11
7 9
9 12
9 11
9 10
11 14
11 13
15 17
15 16
16 20
16 19
16 18

Graph 312_sub
20 20
1 4 1 1 1 5 4 1 1 4 6 5 2 2 4 5 1 1 4 2 
1 4
1 3
1 2
3 6
3 5
4 9
5 8
5 7
8 10
8 9
9 11
11 14
11 13
11 12
12 16
12 15
16 17
17 19
17 18
18 20

Graph 313_sub
20 20
